loanID,origChannel,sellerName,origIntRate,orgUPB,orgLoanTerm,orginationDate,firstPaymentDate,orgLTV,orgCombinedLTV,numBorrowers,orgDebttoIncomeRatio,borrowerCreditScoreAtOrigination,firstTimeHomeBuyer,loanPurpose,propType,numUnits,occType,propertyState,zipCodeShort,priMortgageInsurancePercent,prodType,coBorrowerCreditScoreAtOrigination,mortInsType,reloMortIndicator,delinquency
101021406343,B,JPMORGAN CHASE BANK  NA,8.0,111000,360,12/1999,02/2000,86,,1.0,44.0,752.0,N,R,SF,1,P,GA,301,17.0,FRM,,1.0,N,More than 90 d
101025315288,C,NETBANK FUNDING SERVICES,8.375,53000,360,01/2000,03/2000,38,,2.0,29.0,776.0,N,R,SF,1,P,MN,558,,FRM,756.0,,N,More than 90 d
101030909038,R,OTHER,7.25,176000,360,12/1999,01/2000,80,,2.0,,626.0,N,R,SF,1,P,MD,207,,FRM,612.0,,N,90 days
101043900648,B,OTHER,8.875,220000,360,02/2000,04/2000,90,,2.0,42.0,646.0,N,P,SF,1,P,CA,934,25.0,FRM,651.0,1.0,N,More than 90 d
101058822726,C,JPMORGAN CHASE BANK  NA,8.375,63000,360,12/1999,02/2000,97,,1.0,38.0,764.0,N,P,SF,1,P,FL,334,18.0,FRM,,1.0,N,90 days
101062960949,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,110000,360,12/1999,01/2000,77,,1.0,29.0,721.0,N,P,SF,1,P,CT,69,,FRM,,,N,More than 90 d
101072903974,R,JP MORGAN CHASE BANK  NA,7.45,73000,360,01/2000,03/2000,47,,2.0,37.0,727.0,N,P,SF,1,S,MI,493,,FRM,741.0,,N,More than 90 d
101074197668,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.25,125000,360,01/2000,03/2000,73,,1.0,38.0,712.0,N,P,SF,1,P,IN,461,,FRM,,,N,90 days
101079049274,C,CITIMORTGAGE  INC.,8.25,150000,360,12/1999,02/2000,95,,2.0,37.0,734.0,N,P,SF,1,P,IL,605,30.0,FRM,,1.0,N,90 days
101081695179,B,BANK OF AMERICA  N.A.,7.25,188000,360,01/2000,03/2000,80,,2.0,28.0,620.0,N,R,SF,1,P,PA,183,,FRM,662.0,,N,More than 90 d
101084900388,C,FLAGSTAR BANK  FSB,7.75,74000,360,11/1999,01/2000,80,,3.0,40.0,697.0,N,P,SF,1,P,TX,770,,FRM,713.0,,N,More than 90 d
101088541525,R,OTHER,8.25,69000,360,01/2000,03/2000,80,,2.0,26.0,795.0,N,P,SF,1,S,FL,342,,FRM,788.0,,N,More than 90 d
101094544832,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.25,253000,360,02/2000,04/2000,75,,2.0,36.0,764.0,Y,P,SF,1,P,NJ,70,,FRM,,,N,More than 90 d
101113001139,R,OTHER,7.5,144000,360,11/1999,01/2000,90,,2.0,33.0,591.0,N,P,SF,1,P,AL,361,17.0,FRM,777.0,1.0,N,90 days
101120719384,R,GMAC MORTGAGE  LLC,7.875,129000,360,01/2000,03/2000,71,,2.0,45.0,783.0,N,R,SF,1,P,CA,930,,FRM,767.0,,N,More than 90 d
101126852613,R,OTHER,7.125,78000,180,12/1999,02/2000,36,,2.0,43.0,734.0,N,C,SF,1,P,MA,23,,FRM,745.0,,N,More than 90 d
101129523457,C,FLAGSTAR BANK  FSB,7.875,160000,360,11/1999,01/2000,80,,2.0,59.0,749.0,N,P,SF,1,P,CA,934,,FRM,752.0,,N,More than 90 d
101136844532,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.5,64000,360,01/2000,03/2000,80,,3.0,32.0,653.0,N,P,SF,2,P,CA,925,,FRM,,,N,More than 90 d
101139039168,R,JP MORGAN CHASE BANK  NA,7.9,100000,360,12/1999,02/2000,87,,1.0,31.0,734.0,N,P,SF,1,P,OH,453,25.0,FRM,,1.0,N,More than 90 d
101146004112,R,GMAC MORTGAGE  LLC,8.25,50000,120,01/2000,03/2000,54,,1.0,14.0,686.0,N,R,SF,1,S,ME,44,,FRM,,,N,More than 90 d
101151030635,C,SUNTRUST MORTGAGE INC.,7.375,149000,360,12/1999,02/2000,95,,1.0,34.0,771.0,N,P,SF,1,P,SC,294,30.0,FRM,,1.0,N,More than 90 d
101153021562,B,GMAC MORTGAGE  LLC,7.75,70000,360,12/1999,02/2000,80,,2.0,52.0,719.0,N,P,SF,1,P,TX,760,,FRM,680.0,,N,not delinquent
101169300665,C,JPMORGAN CHASE BANK  NA,8.5,117000,360,02/2000,04/2000,77,,2.0,24.0,571.0,N,R,SF,1,P,UT,840,,FRM,644.0,,N,More than 90 d
101176900175,C,AMTRUST BANK,7.875,150000,360,11/1999,01/2000,60,,2.0,13.0,714.0,N,P,CO,1,P,UT,840,,FRM,750.0,,N,More than 90 d
101182966144,R,BANK OF AMERICA  N.A.,7.625,243000,240,12/1999,02/2000,68,,2.0,52.0,674.0,N,C,PU,1,P,CO,801,,FRM,667.0,,N,90 days
101185803585,R,OTHER,7.625,138000,360,12/1999,02/2000,70,,2.0,38.0,648.0,N,R,PU,1,S,TX,786,,FRM,,,N,More than 90 d
101190925447,B,BANK OF AMERICA  N.A.,7.75,225000,180,02/2000,04/2000,69,,2.0,,708.0,N,P,SF,1,P,CT,64,,FRM,704.0,,N,More than 90 d
101200237262,R,OTHER,7.625,85000,360,12/1999,02/2000,53,,2.0,27.0,654.0,N,P,SF,1,P,VT,54,,FRM,654.0,,N,More than 90 d
101206189935,R,REGIONS BANK,7.625,127000,360,12/1999,02/2000,80,,2.0,31.0,716.0,N,P,SF,1,P,TX,759,,FRM,729.0,,N,More than 90 d
101209119970,B,BANK OF AMERICA  N.A.,8.625,81000,360,01/2000,04/2000,85,,2.0,53.0,695.0,N,R,SF,1,P,PA,185,12.0,FRM,558.0,2.0,N,More than 90 d
101212018183,R,JP MORGAN CHASE BANK  NA,7.95,124000,360,01/2000,03/2000,95,,1.0,31.0,686.0,Y,P,SF,1,P,KY,402,30.0,FRM,,1.0,N,90 days
101216454421,B,CITIMORTGAGE  INC.,7.875,120000,360,11/1999,01/2000,80,,2.0,28.0,767.0,Y,P,SF,1,P,CA,946,,FRM,,,N,More than 90 d
101225358876,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.0,195000,360,11/1999,01/2000,85,,2.0,29.0,751.0,N,P,SF,1,P,FL,333,12.0,FRM,,1.0,N,More than 90 d
101227021160,R,OTHER,7.75,118000,360,11/1999,01/2000,80,,2.0,47.0,769.0,N,P,SF,1,P,TX,787,,FRM,787.0,,N,More than 90 d
101227658034,R,SUNTRUST MORTGAGE INC.,7.375,61000,180,08/1999,10/1999,62,,2.0,33.0,770.0,N,C,SF,1,P,GA,300,,FRM,,,N,More than 90 d
101235924911,B,FLAGSTAR BANK  FSB,8.375,57000,360,01/2000,03/2000,80,,1.0,35.0,730.0,N,P,SF,1,I,OH,441,,FRM,,,N,More than 90 d
101241261013,R,HARWOOD STREET FUNDING I  LLC,8.25,155000,360,01/2000,03/2000,93,,2.0,46.0,732.0,N,P,PU,1,P,AZ,853,30.0,FRM,746.0,1.0,N,More than 90 d
101251761758,R,OTHER,7.875,100000,360,12/1999,02/2000,80,,1.0,22.0,681.0,N,C,SF,1,P,MI,486,,FRM,,,N,More than 90 d
101254124014,R,OTHER,7.625,43000,180,01/2000,03/2000,95,,1.0,15.0,635.0,Y,P,SF,1,P,LA,712,25.0,FRM,,1.0,N,60 days
101255516719,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.75,29000,360,01/2000,03/2000,90,,2.0,14.0,590.0,N,P,SF,1,P,FL,346,25.0,FRM,602.0,1.0,N,More than 90 d
101255864776,B,FLAGSTAR BANK  FSB,7.75,178000,360,12/1999,02/2000,80,,1.0,48.0,751.0,N,P,SF,1,P,CA,921,,FRM,,,N,60 days
101257638066,C,JPMORGAN CHASE BANK  NA,8.125,67000,360,12/1999,02/2000,62,,1.0,27.0,791.0,N,P,SF,1,P,IN,479,,FRM,,,N,More than 90 d
101259861802,B,OTHER,8.625,78000,360,12/1999,01/2000,80,,2.0,39.0,731.0,N,P,SF,1,I,MI,484,17.0,FRM,769.0,1.0,N,More than 90 d
101269417783,R,OTHER,8.25,119000,360,02/2000,04/2000,85,,2.0,31.0,746.0,N,C,SF,1,P,AK,996,12.0,FRM,715.0,1.0,N,More than 90 d
101288222874,B,JPMORGAN CHASE BANK  NA,8.25,225000,360,02/2000,04/2000,90,,1.0,39.0,602.0,N,R,PU,1,P,GA,301,25.0,FRM,,1.0,N,90 days
101288982618,C,BANK OF AMERICA  N.A.,8.75,87000,360,12/1999,02/2000,97,,1.0,24.0,739.0,N,P,SF,1,P,MI,488,18.0,FRM,,1.0,N,More than 90 d
101290561736,C,SUNTRUST MORTGAGE INC.,8.0,150000,360,12/1999,02/2000,58,,2.0,43.0,771.0,N,R,SF,1,P,MO,644,,FRM,783.0,,N,More than 90 d
101295649883,R,CITIMORTGAGE  INC.,7.625,63000,120,12/1999,02/2000,72,,1.0,29.0,,N,R,SF,1,P,CA,923,,FRM,,,N,90 days
101306775910,R,OTHER,7.625,225000,360,12/1999,02/2000,59,,2.0,24.0,678.0,N,P,SF,1,P,CO,803,,FRM,762.0,,N,More than 90 d
101326683934,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.0,218000,360,02/2000,04/2000,80,,1.0,40.0,750.0,Y,P,SF,4,P,CT,68,,FRM,,,N,More than 90 d
101329051206,R,JPMORGAN CHASE BANK  NA,8.5,200000,360,02/2000,04/2000,75,,1.0,43.0,706.0,N,P,SF,1,P,MA,20,,FRM,,,N,90 days
101345403879,R,BANK OF AMERICA  N.A.,9.125,253000,360,01/2000,03/2000,95,,2.0,49.0,712.0,N,P,PU,1,P,TX,774,30.0,FRM,714.0,2.0,N,More than 90 d
101372732696,C,CITIMORTGAGE  INC.,7.875,158000,360,02/2000,03/2000,90,,2.0,50.0,665.0,N,R,SF,1,P,KY,402,17.0,FRM,654.0,1.0,N,90 days
101375192821,B,JPMORGAN CHASE BANK  NA,8.125,128000,360,11/1999,01/2000,80,,2.0,33.0,710.0,N,P,SF,1,P,IL,604,,FRM,,,N,More than 90 d
101381333030,C,NETBANK FUNDING SERVICES,8.375,108000,360,02/2000,04/2000,90,,2.0,42.0,735.0,N,P,SF,1,P,OH,430,17.0,FRM,738.0,1.0,N,More than 90 d
101384140256,R,JP MORGAN CHASE BANK  NA,8.2,38000,180,02/2000,04/2000,80,,1.0,27.0,819.0,N,P,SF,1,S,IN,463,,FRM,,,N,More than 90 d
101396568474,C,JPMORGAN CHASE BANK  NA,7.625,168000,360,02/2000,04/2000,80,,1.0,36.0,704.0,N,P,SF,1,P,MD,211,,FRM,,,N,More than 90 d
101405560457,C,BANK OF AMERICA  N.A.,7.875,155000,360,12/1999,02/2000,73,,2.0,19.0,754.0,N,C,SF,1,P,ID,832,,FRM,764.0,,N,More than 90 d
101408080779,R,OTHER,7.75,80000,180,02/2000,04/2000,45,,2.0,42.0,742.0,N,P,SF,1,P,CO,801,,FRM,717.0,,N,More than 90 d
101415117734,R,GMAC MORTGAGE  LLC,7.625,104000,180,12/1999,02/2000,89,,2.0,58.0,686.0,N,R,SF,1,P,VA,243,25.0,FRM,702.0,1.0,N,More than 90 d
101418327775,R,OTHER,8.25,71000,180,03/2000,05/2000,75,,2.0,28.0,680.0,N,C,SF,1,P,NE,681,,FRM,676.0,,N,More than 90 d
101420072027,C,BANK OF AMERICA  N.A.,8.375,55000,360,01/2000,03/2000,79,,1.0,36.0,652.0,N,P,SF,1,P,CO,815,,FRM,,,N,More than 90 d
101421088426,C,OTHER,7.75,70000,180,12/1999,03/2000,75,,1.0,59.0,669.0,N,C,SF,1,P,OH,435,,FRM,,,N,More than 90 d
101429210632,B,JPMORGAN CHASE BANK  NA,8.375,50000,180,03/2000,04/2000,80,,2.0,7.0,702.0,N,P,SF,1,I,VA,230,,FRM,729.0,,N,90 days
101430803237,R,OTHER,8.0,98000,360,01/2000,03/2000,80,,2.0,15.0,754.0,N,R,SF,1,P,LA,712,,FRM,761.0,,N,More than 90 d
101439766518,B,OTHER,7.875,79000,360,12/1999,02/2000,79,,2.0,32.0,704.0,N,R,SF,1,P,ND,582,,FRM,685.0,,N,90 days
101440294250,B,JPMORGAN CHASE BANK  NA,7.875,99000,360,12/1999,02/2000,85,,2.0,39.0,679.0,N,C,SF,1,P,UT,841,12.0,FRM,751.0,1.0,N,More than 90 d
101444208347,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,125000,360,11/1999,01/2000,93,,2.0,40.0,697.0,N,R,SF,1,P,FL,324,30.0,FRM,,1.0,N,More than 90 d
101445042763,R,OLD KENT MORTGAGE COMPANY,8.375,78000,240,02/2000,04/2000,79,,2.0,23.0,722.0,N,R,SF,1,P,MI,494,,FRM,703.0,,N,More than 90 d
101453748377,R,USAA FEDERAL SAVINGS BANK,7.875,82000,360,12/1999,02/2000,80,,1.0,25.0,578.0,Y,P,SF,1,P,TX,750,,FRM,,,N,90 days
101455067427,C,OTHER,9.0,150000,360,01/2000,03/2000,80,,2.0,18.0,567.0,Y,P,SF,1,P,NJ,70,,FRM,539.0,,N,90 days
101458170365,B,NETBANK FUNDING SERVICES,8.375,101000,360,12/1999,02/2000,80,,2.0,17.0,630.0,N,C,SF,1,P,MO,631,,FRM,635.0,,N,More than 90 d
101459114495,R,JPMORGAN CHASE BANK  NA,8.625,60000,360,02/2000,04/2000,26,,1.0,26.0,738.0,N,P,SF,1,P,CO,802,,FRM,,,N,More than 90 d
101479656413,C,JPMORGAN CHASE BANK  NA,7.5,198000,360,02/2000,04/2000,78,,2.0,47.0,696.0,N,P,SF,1,P,MA,17,,FRM,755.0,,N,More than 90 d
101499831806,B,BANK OF AMERICA  N.A.,10.0,167000,360,02/2000,04/2000,97,,2.0,35.0,723.0,Y,P,SF,1,P,CA,913,35.0,FRM,723.0,2.0,N,30 days
101505875983,R,OTHER,9.0,18000,360,11/1999,01/2000,90,,1.0,49.0,785.0,N,P,SF,1,I,IL,620,25.0,FRM,,1.0,N,More than 90 d
101508285232,C,CITIMORTGAGE  INC.,7.625,75000,360,11/1999,01/2000,94,,1.0,33.0,734.0,N,P,SF,1,P,OH,453,25.0,FRM,,1.0,N,More than 90 d
101518015379,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.5,99000,360,12/1999,02/2000,60,,2.0,14.0,786.0,Y,P,SF,1,P,PA,161,,FRM,795.0,,Y,More than 90 d
101524276947,C,JPMORGAN CHASE BANK  NA,8.125,134000,360,11/1999,01/2000,80,,2.0,23.0,,N,R,SF,1,P,UT,841,,FRM,,,N,More than 90 d
101534537686,B,OTHER,8.0,140000,360,02/2000,04/2000,80,,2.0,40.0,779.0,N,R,SF,1,P,TX,762,,FRM,740.0,,N,More than 90 d
101536246068,B,GMAC MORTGAGE  LLC,8.0,196000,360,12/1999,02/2000,95,,2.0,50.0,685.0,N,P,SF,1,P,TX,750,30.0,FRM,665.0,1.0,N,More than 90 d
101563291350,R,JPMORGAN CHASE BANK  NA,8.5,138000,360,02/2000,04/2000,80,,1.0,19.0,657.0,N,P,SF,1,P,CA,956,,FRM,,,N,More than 90 d
101571851173,R,WELLS FARGO BANK  N.A.,7.875,75000,180,02/2000,04/2000,50,,1.0,37.0,709.0,N,C,SF,1,P,VA,245,,FRM,,,N,More than 90 d
101590422757,R,OTHER,8.0,105000,360,12/1999,02/2000,95,,2.0,39.0,733.0,Y,P,SF,1,P,KY,411,25.0,FRM,761.0,1.0,N,More than 90 d
101596212569,R,REGIONS BANK,8.0,94000,360,12/1999,02/2000,70,,2.0,43.0,726.0,N,C,MH,1,P,AL,365,,FRM,669.0,,N,More than 90 d
101599536727,R,OLD KENT MORTGAGE COMPANY,7.375,79000,180,12/1999,02/2000,80,,2.0,26.0,609.0,N,P,SF,1,P,SC,293,,FRM,603.0,,N,90 days
101600508612,C,OTHER,7.75,108000,360,12/1999,02/2000,95,,2.0,53.0,718.0,N,P,SF,1,P,LA,705,25.0,FRM,734.0,1.0,N,More than 90 d
101607680216,R,OTHER,7.7,57000,180,12/1999,02/2000,75,,1.0,26.0,667.0,N,R,SF,1,P,NY,130,,FRM,,,N,More than 90 d
101609395352,C,OTHER,7.5,227000,360,12/1999,02/2000,80,,2.0,34.0,704.0,N,P,SF,1,P,AZ,852,,FRM,734.0,,N,More than 90 d
101618884602,C,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.25,58000,360,12/1999,02/2000,90,,1.0,39.0,577.0,N,R,CO,1,P,NJ,80,25.0,FRM,,1.0,N,More than 90 d
101641291422,R,JP MORGAN CHASE BANK  NA,7.75,100000,180,11/1999,01/2000,28,,1.0,23.0,762.0,N,C,SF,2,P,IL,606,,FRM,,,N,More than 90 d
101663215000,C,JPMORGAN CHASE BANK  NA,7.75,112000,360,11/1999,01/2000,75,,2.0,34.0,668.0,N,P,SF,1,P,IA,528,,FRM,,,N,More than 90 d
101666214903,B,JPMORGAN CHASE BANK  NA,8.25,74000,360,12/1999,02/2000,88,,1.0,27.0,,N,R,SF,1,P,CA,958,25.0,FRM,,1.0,N,More than 90 d
101672461725,R,GMAC MORTGAGE  LLC,8.625,63000,360,01/2000,03/2000,74,,2.0,8.0,633.0,N,C,SF,1,P,CA,935,,FRM,646.0,,N,More than 90 d
101677637366,C,BANK OF AMERICA  N.A.,7.375,150000,360,12/1999,02/2000,59,,2.0,17.0,616.0,N,P,SF,1,P,MI,483,,FRM,745.0,,N,More than 90 d
101682092168,B,FLAGSTAR BANK  FSB,8.875,26000,120,02/2000,04/2000,80,,2.0,11.0,565.0,N,P,SF,1,P,TN,371,,FRM,615.0,,N,not delinquent
101692119039,B,JPMORGAN CHASE BANK  NA,7.875,225000,360,12/1999,02/2000,80,,2.0,38.0,774.0,N,P,PU,1,P,WA,982,,FRM,698.0,,N,not delinquent
101695100235,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.625,104000,360,12/1999,02/2000,95,,1.0,39.0,,N,P,SF,1,P,GA,302,30.0,FRM,,1.0,N,More than 90 d
101695698667,R,OTHER,8.625,70000,180,02/2000,04/2000,80,,1.0,34.0,674.0,N,C,SF,1,P,AZ,850,,FRM,,,N,60 days
101698796950,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,199000,360,11/1999,01/2000,80,,2.0,28.0,753.0,N,P,SF,1,P,MD,217,,FRM,,,N,More than 90 d
101730581916,R,WELLS FARGO BANK  N.A.,7.375,180000,180,12/1999,02/2000,70,,2.0,24.0,783.0,N,P,SF,1,P,WI,530,,FRM,808.0,,N,More than 90 d
101731056803,R,OTHER,7.875,144000,360,11/1999,01/2000,79,,2.0,49.0,778.0,Y,P,SF,1,P,MN,554,,FRM,784.0,,N,More than 90 d
101745442270,C,JPMORGAN CHASE BANK  NA,7.875,77000,360,11/1999,01/2000,80,,2.0,31.0,767.0,N,P,SF,1,P,KY,402,,FRM,,,N,More than 90 d
101746341721,R,HARWOOD STREET FUNDING I  LLC,8.375,145000,360,12/1999,02/2000,97,,2.0,41.0,763.0,N,P,PU,1,P,FL,328,18.0,FRM,770.0,1.0,N,More than 90 d
101759224949,R,REGIONS BANK,7.875,152000,360,01/2000,03/2000,95,,2.0,55.0,747.0,N,P,SF,1,P,FL,325,30.0,FRM,793.0,1.0,N,More than 90 d
101767062718,C,BANK OF AMERICA  N.A.,8.25,60000,360,11/1999,01/2000,75,,1.0,32.0,738.0,N,R,SF,1,P,MO,640,,FRM,,,N,More than 90 d
101771763436,C,BANK OF AMERICA  N.A.,9.375,82000,360,02/2000,04/2000,90,,2.0,34.0,717.0,N,P,SF,1,I,KS,660,25.0,FRM,716.0,1.0,N,More than 90 d
101774667083,R,OTHER,8.0,56000,180,03/2000,05/2000,53,,1.0,18.0,774.0,N,C,SF,1,P,NM,871,,FRM,,,N,More than 90 d
101774999700,R,HARWOOD STREET FUNDING I  LLC,8.0,107000,360,12/1999,02/2000,80,,1.0,24.0,706.0,N,P,CO,1,S,FL,342,,FRM,,,N,More than 90 d
101790676252,R,OTHER,8.25,60000,360,01/2000,03/2000,78,,2.0,47.0,773.0,N,C,SF,1,P,PR,9,,FRM,691.0,,N,More than 90 d
101805429251,R,BANK OF AMERICA  N.A.,7.875,57000,360,01/2000,03/2000,80,,1.0,16.0,731.0,N,P,CO,1,P,FL,330,,FRM,,,N,90 days
101807921231,C,AMTRUST BANK,8.75,155000,360,01/2000,03/2000,78,,1.0,31.0,754.0,N,P,SF,1,P,NY,117,,FRM,,,N,More than 90 d
101812701579,R,REGIONS BANK,7.875,43000,180,12/1999,02/2000,54,,2.0,30.0,801.0,N,C,SF,1,P,LA,708,,FRM,765.0,,N,More than 90 d
101814784244,R,CITIMORTGAGE  INC.,7.75,88000,360,11/1999,01/2000,90,,2.0,32.0,,Y,P,SF,1,P,CA,956,25.0,FRM,,1.0,N,More than 90 d
101817965258,R,OTHER,7.625,48000,180,12/1999,02/2000,57,,1.0,23.0,797.0,N,C,SF,1,P,OH,430,,FRM,,,N,More than 90 d
101818219610,R,OTHER,7.0,118000,360,02/2000,04/2000,75,,2.0,44.0,769.0,N,P,SF,1,P,OH,431,,FRM,751.0,,N,More than 90 d
101820296045,R,GMAC MORTGAGE  LLC,8.0,77000,360,12/1999,02/2000,67,,2.0,46.0,616.0,N,R,SF,1,P,CA,902,,FRM,635.0,,N,90 days
101831919988,R,OTHER,8.125,124000,360,12/1999,02/2000,68,,2.0,39.0,744.0,N,R,SF,1,P,MN,557,,FRM,743.0,,N,More than 90 d
101842249983,B,JPMORGAN CHASE BANK  NA,8.0,104000,360,12/1999,02/2000,75,,2.0,44.0,686.0,N,R,PU,1,I,CA,939,,FRM,,,N,More than 90 d
101849531748,R,JP MORGAN CHASE BANK  NA,7.9,158000,360,12/1999,02/2000,80,,2.0,31.0,667.0,N,R,SF,1,P,IL,610,,FRM,659.0,,N,More than 90 d
101855024949,R,OTHER,8.0,33000,360,01/2000,03/2000,59,,1.0,4.0,771.0,N,P,SF,1,S,VA,228,,FRM,,,N,More than 90 d
101868584856,R,BANK OF AMERICA  N.A.,9.25,92000,360,03/2000,05/2000,90,,1.0,36.0,708.0,Y,P,PU,1,P,FL,337,17.0,FRM,,2.0,N,90 days
101891625205,C,NETBANK FUNDING SERVICES,8.125,54000,180,02/2000,04/2000,90,,2.0,13.0,735.0,Y,P,SF,1,P,NJ,70,12.0,FRM,732.0,1.0,N,More than 90 d
101892594796,C,BANK OF AMERICA  N.A.,6.6,194000,360,12/1999,02/2000,95,,2.0,39.0,708.0,Y,P,SF,1,P,DC,200,30.0,FRM,694.0,1.0,N,More than 90 d
101902473237,B,OTHER,6.15,77000,360,11/1999,01/2000,89,,1.0,38.0,716.0,Y,P,SF,1,P,LA,704,25.0,FRM,,1.0,N,More than 90 d
101909791260,R,OTHER,8.25,181000,360,02/2000,04/2000,95,,2.0,33.0,705.0,Y,P,SF,1,P,MD,214,25.0,FRM,643.0,1.0,N,More than 90 d
101914127867,R,OTHER,8.5,36000,360,12/1999,02/2000,80,,1.0,31.0,624.0,Y,P,CP,1,P,NY,106,,FRM,,,N,not delinquent
101918280414,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.0,137000,360,01/2000,02/2000,90,,1.0,39.0,769.0,N,P,SF,1,P,KY,402,25.0,FRM,,1.0,N,More than 90 d
101939594957,C,AMTRUST BANK,8.75,35000,360,01/2000,03/2000,80,,1.0,39.0,709.0,N,P,CO,1,P,FL,334,,FRM,,,N,More than 90 d
101946778442,B,JPMORGAN CHASE BANK  NA,7.625,118000,360,12/1999,02/2000,77,,2.0,18.0,,N,R,SF,1,P,NC,273,,FRM,723.0,,N,90 days
101950347317,C,OTHER,7.875,125000,360,01/2000,03/2000,68,,2.0,30.0,773.0,N,P,SF,1,P,IN,461,,FRM,761.0,,N,More than 90 d
101953236056,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.5,30000,180,12/1999,02/2000,65,,1.0,11.0,665.0,N,C,SF,1,P,MO,630,,FRM,,,N,not delinquent
101954754559,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.25,140000,360,12/1999,02/2000,85,,2.0,20.0,617.0,N,C,SF,1,P,OR,978,12.0,FRM,675.0,1.0,N,More than 90 d
101956365220,R,BANK OF AMERICA  N.A.,9.375,112000,360,02/2000,04/2000,95,,1.0,30.0,662.0,N,P,SF,1,P,TX,783,30.0,FRM,,2.0,N,More than 90 d
101966537817,C,JPMORGAN CHASE BANK  NA,7.625,133000,360,12/1999,02/2000,95,,1.0,36.0,786.0,N,P,SF,1,P,GA,303,25.0,FRM,,1.0,N,More than 90 d
101971285424,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.5,57000,360,01/2000,03/2000,95,,2.0,29.0,634.0,Y,P,SF,1,P,PA,170,30.0,FRM,656.0,1.0,N,90 days
101974716124,R,OTHER,8.5,101000,360,03/2000,04/2000,80,,2.0,31.0,670.0,N,R,SF,1,P,IL,620,,FRM,678.0,,N,More than 90 d
101978414050,R,SUNTRUST MORTGAGE INC.,7.875,34000,360,10/1999,12/1999,80,,1.0,32.0,684.0,N,C,SF,1,P,GA,310,,FRM,,,N,60 days
101981649834,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,151000,360,12/1999,02/2000,92,,2.0,44.0,677.0,Y,P,SF,1,P,GA,301,30.0,FRM,,1.0,N,More than 90 d
101999822762,R,OTHER,7.625,209000,360,05/1999,07/1999,95,,2.0,39.0,697.0,N,P,PU,1,P,HI,967,30.0,FRM,742.0,2.0,N,90 days
102019841797,C,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.125,200000,360,01/2000,03/2000,66,,1.0,48.0,713.0,N,C,SF,1,P,GA,303,,FRM,,,N,90 days
102029641821,B,REGIONS BANK,8.5,75000,360,11/1999,01/2000,75,,1.0,55.0,,N,P,SF,1,P,SC,299,,FRM,,,N,More than 90 d
102035631408,C,CITIMORTGAGE  INC.,7.875,133000,360,01/2000,03/2000,73,,2.0,36.0,728.0,N,P,SF,1,P,NC,280,,FRM,,,N,More than 90 d
102044549028,B,JPMORGAN CHASE BANK  NA,7.875,202000,360,01/2000,03/2000,80,,2.0,22.0,750.0,N,P,SF,1,P,AL,361,,FRM,691.0,,N,More than 90 d
102044871525,R,JP MORGAN CHASE BANK  NA,8.375,100000,360,12/1999,02/2000,80,,2.0,37.0,659.0,N,C,SF,1,P,IL,604,,FRM,689.0,,N,More than 90 d
102047450284,R,OTHER,7.99,131000,360,01/2000,03/2000,85,,1.0,36.0,774.0,N,P,SF,1,P,MA,23,12.0,FRM,,1.0,N,More than 90 d
102056194858,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.375,200000,360,12/1999,02/2000,80,,2.0,18.0,709.0,N,P,SF,1,S,SC,294,,FRM,,,N,More than 90 d
102102145740,R,JPMORGAN CHASE BANK  NA,8.0,150000,240,12/1999,02/2000,80,,2.0,35.0,630.0,N,C,SF,1,P,NJ,74,,FRM,,,N,More than 90 d
102111441429,B,OTHER,7.875,69000,180,12/1999,02/2000,78,,2.0,53.0,733.0,N,R,SF,1,I,NC,287,,FRM,737.0,,N,More than 90 d
102111943965,R,OTHER,7.875,98000,180,12/1999,02/2000,90,,1.0,,773.0,N,P,CO,1,P,FL,327,12.0,FRM,,1.0,N,More than 90 d
102114385204,R,OTHER,8.0,122000,360,12/1999,02/2000,80,,2.0,39.0,732.0,N,C,SF,1,P,AZ,850,,FRM,722.0,,N,More than 90 d
102114661711,B,BANK OF AMERICA  N.A.,8.25,60000,360,02/2000,04/2000,47,,1.0,40.0,748.0,N,C,SF,1,P,MS,390,,FRM,,,N,not delinquent
